show_id,theater_id,movie_id,screen_no,show_time
S009807,T0099,M0164,3,2025-06-23T13:00:00
S009808,T0099,M0276,5,2025-06-24T19:00:00
S009809,T0099,M0053,2,2025-06-20T19:00:00
S009810,T0099,M0205,1,2025-06-20T10:00:00
S009811,T0099,M0124,2,2025-06-27T19:00:00
S009812,T0099,M0210,4,2025-06-30T13:00:00
S009813,T0099,M0152,2,2025-06-26T10:00:00
S009814,T0099,M0301,2,2025-06-23T13:00:00
S009815,T0099,M0458,5,2025-06-24T13:00:00
S009816,T0099,M0022,3,2025-06-28T16:00:00
S009817,T0099,M0394,4,2025-06-22T22:00:00
S009818,T0099,M0029,4,2025-06-27T19:00:00
S009819,T0099,M0173,5,2025-06-25T22:00:00
S009820,T0099,M0080,2,2025-06-30T13:00:00
S009821,T0099,M0391,4,2025-06-23T10:00:00
S009822,T0099,M0287,4,2025-06-25T19:00:00
S009823,T0099,M0053,1,2025-06-20T16:00:00
S009824,T0099,M0326,4,2025-06-21T22:00:00
S009825,T0099,M0144,4,2025-06-25T16:00:00
S009826,T0099,M0206,4,2025-06-22T16:00:00
S009827,T0099,M0347,4,2025-06-26T10:00:00
S009828,T0099,M0243,3,2025-06-24T19:00:00
S009829,T0099,M0493,4,2025-06-21T16:00:00
S009830,T0099,M0186,3,2025-06-22T13:00:00
S009831,T0099,M0437,3,2025-06-29T13:00:00
S009832,T0099,M0404,1,2025-06-28T16:00:00
S009833,T0099,M0100,4,2025-06-29T19:00:00
S009834,T0099,M0395,1,2025-06-21T22:00:00
S009835,T0099,M0279,4,2025-06-29T19:00:00
S009836,T0099,M0359,1,2025-06-24T13:00:00
S009837,T0099,M0116,2,2025-06-25T16:00:00
S009838,T0099,M0167,4,2025-06-30T10:00:00
S009839,T0099,M0383,4,2025-06-26T22:00:00
S009840,T0099,M0457,2,2025-06-29T13:00:00
S009841,T0099,M0278,1,2025-06-28T22:00:00
S009842,T0099,M0340,2,2025-06-26T13:00:00
S009843,T0099,M0349,2,2025-06-27T10:00:00
S009844,T0099,M0445,3,2025-06-20T22:00:00
S009845,T0099,M0384,5,2025-06-22T19:00:00
S009846,T0099,M0265,4,2025-06-22T19:00:00
S009847,T0099,M0056,2,2025-06-30T16:00:00
S009848,T0099,M0308,2,2025-06-22T10:00:00
S009849,T0099,M0399,5,2025-06-28T13:00:00
S009850,T0099,M0445,4,2025-06-28T19:00:00
S009851,T0099,M0042,5,2025-06-24T22:00:00
S009852,T0099,M0105,4,2025-06-25T22:00:00
S009853,T0099,M0353,5,2025-06-25T13:00:00
S009854,T0099,M0477,4,2025-06-24T22:00:00
S009855,T0099,M0432,4,2025-06-25T10:00:00
S009856,T0099,M0059,3,2025-06-22T16:00:00
S009857,T0099,M0108,5,2025-06-24T19:00:00
S009858,T0099,M0288,3,2025-06-20T22:00:00
S009859,T0099,M0230,5,2025-06-26T22:00:00
S009860,T0099,M0397,4,2025-06-27T22:00:00
S009861,T0099,M0431,2,2025-06-20T16:00:00
S009862,T0099,M0223,5,2025-06-22T22:00:00
S009863,T0099,M0068,1,2025-06-27T19:00:00
S009864,T0099,M0435,4,2025-06-28T22:00:00
S009865,T0099,M0084,5,2025-06-28T10:00:00
S009866,T0099,M0254,1,2025-06-24T10:00:00
S009867,T0099,M0131,1,2025-06-24T19:00:00
S009868,T0099,M0119,5,2025-06-24T22:00:00
S009869,T0099,M0029,5,2025-06-28T10:00:00
S009870,T0099,M0047,3,2025-06-29T16:00:00
S009871,T0099,M0093,4,2025-06-20T22:00:00
S009872,T0099,M0499,1,2025-06-26T13:00:00
S009873,T0099,M0191,1,2025-06-25T19:00:00
S009874,T0099,M0085,1,2025-06-23T13:00:00
S009875,T0099,M0301,4,2025-06-21T16:00:00
S009876,T0099,M0074,1,2025-06-29T19:00:00
S009877,T0099,M0494,5,2025-06-20T16:00:00
S009878,T0099,M0228,5,2025-06-24T10:00:00
S009879,T0099,M0163,5,2025-06-22T10:00:00
S009880,T0099,M0200,2,2025-06-28T10:00:00
S009881,T0099,M0320,3,2025-06-21T13:00:00
S009882,T0099,M0065,5,2025-06-25T13:00:00
S009883,T0099,M0308,4,2025-06-25T10:00:00
S009884,T0099,M0469,5,2025-06-28T13:00:00
S009885,T0099,M0241,4,2025-06-30T19:00:00
S009886,T0099,M0072,3,2025-06-23T10:00:00
S009887,T0099,M0005,4,2025-06-26T16:00:00
S009888,T0099,M0285,3,2025-06-21T22:00:00
S009889,T0099,M0066,5,2025-06-24T22:00:00
S009890,T0099,M0440,2,2025-06-30T19:00:00
S009891,T0099,M0061,3,2025-06-27T10:00:00
S009892,T0099,M0329,4,2025-06-30T13:00:00
S009893,T0099,M0227,1,2025-06-30T16:00:00
S009894,T0099,M0212,4,2025-06-22T16:00:00
S009895,T0099,M0017,1,2025-06-25T10:00:00
S009896,T0099,M0346,5,2025-06-24T22:00:00
S009897,T0099,M0228,4,2025-06-22T10:00:00
S009898,T0099,M0154,2,2025-06-27T22:00:00
S009899,T0099,M0261,5,2025-06-24T16:00:00
S009900,T0099,M0362,3,2025-06-28T19:00:00
S009901,T0100,M0170,2,2025-06-26T22:00:00
S009902,T0100,M0284,3,2025-06-26T16:00:00
S009903,T0100,M0354,1,2025-06-28T13:00:00
S009904,T0100,M0092,2,2025-06-21T10:00:00
S009905,T0100,M0303,4,2025-06-25T22:00:00
S009906,T0100,M0154,2,2025-06-24T16:00:00
S009907,T0100,M0203,3,2025-06-23T10:00:00
S009908,T0100,M0019,3,2025-06-28T10:00:00
S009909,T0100,M0267,1,2025-06-27T19:00:00
S009910,T0100,M0035,3,2025-06-28T16:00:00
S009911,T0100,M0371,4,2025-06-29T19:00:00
S009912,T0100,M0222,4,2025-06-29T10:00:00
S009913,T0100,M0075,3,2025-06-23T22:00:00
S009914,T0100,M0247,4,2025-06-28T19:00:00
S009915,T0100,M0036,4,2025-06-28T22:00:00
S009916,T0100,M0175,2,2025-06-20T19:00:00
S009917,T0100,M0112,3,2025-06-27T10:00:00
S009918,T0100,M0482,3,2025-06-26T13:00:00
S009919,T0100,M0141,1,2025-06-23T10:00:00
S009920,T0100,M0337,5,2025-06-27T16:00:00
S009921,T0100,M0143,2,2025-06-23T16:00:00
S009922,T0100,M0247,5,2025-06-28T10:00:00
S009923,T0100,M0297,3,2025-06-25T22:00:00
S009924,T0100,M0150,3,2025-06-29T19:00:00
S009925,T0100,M0313,2,2025-06-21T10:00:00
S009926,T0100,M0248,4,2025-06-30T22:00:00
S009927,T0100,M0392,1,2025-06-30T10:00:00
S009928,T0100,M0321,1,2025-06-25T13:00:00
S009929,T0100,M0350,2,2025-06-25T16:00:00
S009930,T0100,M0364,3,2025-06-30T22:00:00
S009931,T0100,M0019,4,2025-06-29T16:00:00
S009932,T0100,M0231,2,2025-06-23T10:00:00
S009933,T0100,M0039,1,2025-06-28T19:00:00
S009934,T0100,M0377,4,2025-06-27T22:00:00
S009935,T0100,M0164,3,2025-06-27T16:00:00
S009936,T0100,M0204,5,2025-06-23T10:00:00
S009937,T0100,M0018,2,2025-06-28T13:00:00
S009938,T0100,M0428,3,2025-06-21T22:00:00
S009939,T0100,M0210,5,2025-06-28T16:00:00
S009940,T0100,M0218,1,2025-06-24T22:00:00
S009941,T0100,M0288,2,2025-06-28T16:00:00
S009942,T0100,M0439,4,2025-06-23T22:00:00
S009943,T0100,M0378,5,2025-06-25T19:00:00
S009944,T0100,M0181,1,2025-06-28T10:00:00
S009945,T0100,M0323,4,2025-06-30T10:00:00
S009946,T0100,M0387,3,2025-06-25T10:00:00
S009947,T0100,M0308,2,2025-06-22T16:00:00
S009948,T0100,M0107,4,2025-06-26T19:00:00
S009949,T0100,M0060,4,2025-06-24T13:00:00
S009950,T0100,M0101,5,2025-06-25T13:00:00
S009951,T0100,M0274,5,2025-06-30T10:00:00
S009952,T0100,M0340,4,2025-06-26T22:00:00
S009953,T0100,M0269,2,2025-06-25T19:00:00
S009954,T0100,M0013,4,2025-06-26T16:00:00
S009955,T0100,M0464,5,2025-06-28T19:00:00
S009956,T0100,M0169,1,2025-06-26T22:00:00
S009957,T0100,M0276,2,2025-06-22T13:00:00
S009958,T0100,M0397,4,2025-06-27T16:00:00
S009959,T0100,M0379,2,2025-06-23T13:00:00
S009960,T0100,M0277,3,2025-06-30T19:00:00
S009961,T0100,M0164,1,2025-06-24T13:00:00
S009962,T0100,M0294,5,2025-06-26T13:00:00
S009963,T0100,M0220,5,2025-06-22T10:00:00
S009964,T0100,M0453,1,2025-06-30T22:00:00
S009965,T0100,M0483,1,2025-06-29T13:00:00
S009966,T0100,M0200,5,2025-06-22T16:00:00
S009967,T0100,M0364,5,2025-06-25T16:00:00
S009968,T0100,M0213,2,2025-06-25T13:00:00
S009969,T0100,M0207,5,2025-06-28T19:00:00
S009970,T0100,M0395,2,2025-06-27T19:00:00
S009971,T0100,M0331,1,2025-06-23T19:00:00
S009972,T0100,M0283,3,2025-06-21T13:00:00
S009973,T0100,M0457,3,2025-06-30T13:00:00
S009974,T0100,M0113,4,2025-06-28T13:00:00
S009975,T0100,M0466,4,2025-06-21T22:00:00
S009976,T0100,M0364,2,2025-06-20T22:00:00
S009977,T0100,M0136,2,2025-06-27T13:00:00
S009978,T0100,M0217,1,2025-06-30T16:00:00
S009979,T0100,M0099,1,2025-06-30T16:00:00
S009980,T0100,M0288,5,2025-06-22T16:00:00
S009981,T0100,M0081,3,2025-06-26T16:00:00
S009982,T0100,M0355,5,2025-06-24T10:00:00
S009983,T0100,M0338,4,2025-06-29T16:00:00
S009984,T0100,M0422,4,2025-06-24T13:00:00
S009985,T0100,M0098,1,2025-06-24T22:00:00
S009986,T0100,M0200,3,2025-06-23T22:00:00
S009987,T0100,M0354,1,2025-06-29T19:00:00
S009988,T0100,M0458,1,2025-06-26T13:00:00
S009989,T0100,M0493,2,2025-06-24T19:00:00
S009990,T0100,M0226,5,2025-06-21T16:00:00
S009991,T0100,M0212,4,2025-06-25T16:00:00
S009992,T0100,M0181,4,2025-06-29T13:00:00
S009993,T0100,M0195,5,2025-06-27T10:00:00
S009994,T0100,M0435,2,2025-06-30T19:00:00
S009995,T0100,M0186,5,2025-06-23T22:00:00
S009996,T0100,M0262,5,2025-06-20T10:00:00
S009997,T0100,M0362,1,2025-06-30T13:00:00
S009998,T0100,M0152,4,2025-06-20T19:00:00
S009999,T0100,M0016,5,2025-06-29T22:00:00
S010000,T0100,M0152,4,2025-06-26T16:00:00
S010001,T0101,M0315,2,2025-06-20T10:00:00
S010002,T0101,M0449,3,2025-06-21T16:00:00
S010003,T0101,M0280,4,2025-06-30T19:00:00
S010004,T0101,M0014,4,2025-06-26T13:00:00
S010005,T0101,M0154,2,2025-06-30T22:00:00
S010006,T0101,M0047,2,2025-06-25T13:00:00
S010007,T0101,M0326,3,2025-06-26T16:00:00
S010008,T0101,M0431,1,2025-06-22T16:00:00
S010009,T0101,M0066,4,2025-06-25T22:00:00
S010010,T0101,M0128,2,2025-06-25T19:00:00
S010011,T0101,M0452,4,2025-06-28T16:00:00
S010012,T0101,M0187,3,2025-06-28T10:00:00
S010013,T0101,M0391,4,2025-06-26T13:00:00
S010014,T0101,M0161,3,2025-06-21T16:00:00
S010015,T0101,M0246,5,2025-06-28T22:00:00
S010016,T0101,M0464,3,2025-06-22T16:00:00
S010017,T0101,M0341,4,2025-06-30T22:00:00
S010018,T0101,M0186,5,2025-06-25T22:00:00
S010019,T0101,M0184,4,2025-06-21T16:00:00
S010020,T0101,M0486,1,2025-06-23T16:00:00
S010021,T0101,M0270,4,2025-06-21T10:00:00
S010022,T0101,M0331,1,2025-06-20T10:00:00
S010023,T0101,M0392,5,2025-06-22T16:00:00
S010024,T0101,M0179,4,2025-06-29T19:00:00
S010025,T0101,M0169,2,2025-06-23T22:00:00
S010026,T0101,M0271,4,2025-06-30T19:00:00
S010027,T0101,M0012,4,2025-06-27T16:00:00
S010028,T0101,M0109,1,2025-06-26T19:00:00
S010029,T0101,M0146,5,2025-06-23T13:00:00
S010030,T0101,M0015,1,2025-06-29T19:00:00
S010031,T0101,M0365,5,2025-06-30T19:00:00
S010032,T0101,M0470,3,2025-06-28T13:00:00
S010033,T0101,M0119,3,2025-06-23T22:00:00
S010034,T0101,M0158,1,2025-06-28T19:00:00
S010035,T0101,M0312,1,2025-06-23T16:00:00
S010036,T0101,M0225,2,2025-06-30T10:00:00
S010037,T0101,M0449,3,2025-06-21T22:00:00
S010038,T0101,M0489,3,2025-06-20T22:00:00
S010039,T0101,M0165,1,2025-06-27T10:00:00
S010040,T0101,M0158,2,2025-06-22T10:00:00
S010041,T0101,M0311,4,2025-06-30T10:00:00
S010042,T0101,M0249,4,2025-06-25T16:00:00
S010043,T0101,M0160,5,2025-06-28T13:00:00
S010044,T0101,M0192,1,2025-06-21T13:00:00
S010045,T0101,M0448,4,2025-06-26T22:00:00
S010046,T0101,M0226,3,2025-06-23T22:00:00
S010047,T0101,M0132,3,2025-06-22T22:00:00
S010048,T0101,M0020,1,2025-06-25T13:00:00
S010049,T0101,M0316,4,2025-06-30T13:00:00
S010050,T0101,M0064,4,2025-06-23T16:00:00
S010051,T0101,M0448,4,2025-06-27T22:00:00
S010052,T0101,M0219,5,2025-06-20T22:00:00
S010053,T0101,M0451,4,2025-06-22T10:00:00
S010054,T0101,M0455,1,2025-06-20T16:00:00
S010055,T0101,M0349,5,2025-06-21T13:00:00
S010056,T0101,M0274,5,2025-06-23T22:00:00
S010057,T0101,M0265,4,2025-06-26T22:00:00
S010058,T0101,M0011,1,2025-06-24T19:00:00
S010059,T0101,M0016,4,2025-06-26T10:00:00
S010060,T0101,M0324,4,2025-06-25T16:00:00
S010061,T0101,M0113,2,2025-06-21T16:00:00
S010062,T0101,M0190,5,2025-06-20T10:00:00
S010063,T0101,M0367,4,2025-06-23T22:00:00
S010064,T0101,M0022,2,2025-06-21T19:00:00
S010065,T0101,M0201,5,2025-06-21T13:00:00
S010066,T0101,M0276,3,2025-06-23T19:00:00
S010067,T0101,M0219,2,2025-06-29T10:00:00
S010068,T0101,M0410,3,2025-06-23T22:00:00
S010069,T0101,M0061,1,2025-06-29T16:00:00
S010070,T0101,M0385,4,2025-06-24T13:00:00
S010071,T0101,M0308,2,2025-06-21T16:00:00
S010072,T0101,M0244,5,2025-06-26T10:00:00
S010073,T0101,M0282,3,2025-06-27T16:00:00
S010074,T0101,M0209,3,2025-06-29T19:00:00
S010075,T0101,M0309,5,2025-06-27T16:00:00
S010076,T0101,M0305,5,2025-06-25T16:00:00
S010077,T0101,M0426,3,2025-06-28T16:00:00
S010078,T0101,M0270,3,2025-06-22T10:00:00
S010079,T0101,M0179,4,2025-06-23T10:00:00
S010080,T0101,M0289,2,2025-06-29T10:00:00
S010081,T0101,M0431,1,2025-06-26T13:00:00
S010082,T0101,M0263,4,2025-06-20T16:00:00
S010083,T0101,M0480,3,2025-06-30T10:00:00
S010084,T0101,M0299,1,2025-06-28T22:00:00
S010085,T0101,M0090,1,2025-06-23T13:00:00
S010086,T0101,M0054,3,2025-06-30T19:00:00
S010087,T0101,M0082,2,2025-06-27T13:00:00
S010088,T0101,M0031,2,2025-06-26T13:00:00
S010089,T0101,M0379,5,2025-06-22T10:00:00
S010090,T0101,M0341,2,2025-06-23T19:00:00
S010091,T0101,M0219,5,2025-06-21T16:00:00
S010092,T0101,M0370,5,2025-06-23T22:00:00
S010093,T0101,M0417,1,2025-06-23T19:00:00
S010094,T0101,M0025,3,2025-06-21T19:00:00
S010095,T0101,M0309,1,2025-06-28T19:00:00
S010096,T0101,M0141,1,2025-06-28T13:00:00
S010097,T0101,M0044,3,2025-06-26T13:00:00
S010098,T0101,M0042,1,2025-06-27T10:00:00
S010099,T0101,M0479,4,2025-06-20T16:00:00
S010100,T0101,M0050,1,2025-06-29T19:00:00
S010101,T0102,M0436,2,2025-06-20T19:00:00
S010102,T0102,M0097,1,2025-06-25T10:00:00
S010103,T0102,M0298,1,2025-06-21T16:00:00
S010104,T0102,M0454,3,2025-06-22T13:00:00
S010105,T0102,M0053,1,2025-06-21T13:00:00
S010106,T0102,M0377,3,2025-06-20T16:00:00
S010107,T0102,M0341,1,2025-06-21T19:00:00
S010108,T0102,M0116,2,2025-06-24T16:00:00
S010109,T0102,M0386,4,2025-06-28T19:00:00
S010110,T0102,M0248,4,2025-06-21T19:00:00
S010111,T0102,M0015,4,2025-06-26T22:00:00
S010112,T0102,M0249,1,2025-06-24T10:00:00
S010113,T0102,M0202,5,2025-06-28T22:00:00
S010114,T0102,M0193,1,2025-06-20T10:00:00
S010115,T0102,M0134,3,2025-06-27T10:00:00
S010116,T0102,M0231,2,2025-06-24T13:00:00
S010117,T0102,M0257,5,2025-06-22T13:00:00
S010118,T0102,M0249,1,2025-06-29T10:00:00
S010119,T0102,M0261,5,2025-06-29T10:00:00
S010120,T0102,M0260,3,2025-06-23T16:00:00
S010121,T0102,M0083,2,2025-06-24T22:00:00
S010122,T0102,M0221,2,2025-06-30T10:00:00
S010123,T0102,M0307,2,2025-06-27T19:00:00
S010124,T0102,M0021,5,2025-06-25T13:00:00
S010125,T0102,M0202,5,2025-06-30T19:00:00
S010126,T0102,M0012,4,2025-06-29T13:00:00
S010127,T0102,M0095,3,2025-06-29T22:00:00
S010128,T0102,M0094,5,2025-06-24T19:00:00
S010129,T0102,M0005,3,2025-06-26T19:00:00
S010130,T0102,M0135,3,2025-06-30T16:00:00
S010131,T0102,M0497,3,2025-06-25T13:00:00
S010132,T0102,M0133,5,2025-06-20T19:00:00
S010133,T0102,M0162,4,2025-06-27T16:00:00
S010134,T0102,M0072,1,2025-06-20T22:00:00
S010135,T0102,M0169,1,2025-06-30T13:00:00
S010136,T0102,M0458,4,2025-06-23T22:00:00
S010137,T0102,M0483,2,2025-06-20T13:00:00
S010138,T0102,M0130,4,2025-06-20T10:00:00
S010139,T0102,M0472,5,2025-06-25T10:00:00
S010140,T0102,M0024,4,2025-06-25T13:00:00
S010141,T0102,M0364,4,2025-06-27T19:00:00
S010142,T0102,M0327,4,2025-06-28T22:00:00
S010143,T0102,M0258,5,2025-06-29T13:00:00
S010144,T0102,M0476,5,2025-06-23T16:00:00
S010145,T0102,M0485,4,2025-06-30T16:00:00
S010146,T0102,M0474,2,2025-06-25T10:00:00
S010147,T0102,M0369,3,2025-06-28T22:00:00
S010148,T0102,M0016,2,2025-06-26T10:00:00
S010149,T0102,M0320,3,2025-06-20T16:00:00
S010150,T0102,M0475,3,2025-06-22T16:00:00
S010151,T0102,M0329,5,2025-06-22T19:00:00
S010152,T0102,M0007,2,2025-06-20T19:00:00
S010153,T0102,M0476,4,2025-06-24T19:00:00
S010154,T0102,M0252,4,2025-06-22T13:00:00
S010155,T0102,M0395,5,2025-06-29T13:00:00
S010156,T0102,M0061,4,2025-06-29T16:00:00
S010157,T0102,M0471,4,2025-06-29T13:00:00
S010158,T0102,M0159,5,2025-06-30T13:00:00
S010159,T0102,M0165,4,2025-06-25T13:00:00
S010160,T0102,M0082,2,2025-06-30T22:00:00
S010161,T0102,M0489,5,2025-06-29T16:00:00
S010162,T0102,M0331,2,2025-06-29T16:00:00
S010163,T0102,M0397,1,2025-06-22T10:00:00
S010164,T0102,M0040,4,2025-06-24T19:00:00
S010165,T0102,M0315,3,2025-06-28T19:00:00
S010166,T0102,M0173,4,2025-06-24T22:00:00
S010167,T0102,M0434,2,2025-06-23T13:00:00
S010168,T0102,M0473,2,2025-06-20T22:00:00
S010169,T0102,M0312,4,2025-06-21T22:00:00
S010170,T0102,M0051,3,2025-06-25T10:00:00
S010171,T0102,M0385,3,2025-06-29T16:00:00
S010172,T0102,M0078,1,2025-06-30T16:00:00
S010173,T0102,M0434,1,2025-06-24T19:00:00
S010174,T0102,M0137,1,2025-06-28T19:00:00
S010175,T0102,M0359,3,2025-06-28T10:00:00
S010176,T0102,M0014,5,2025-06-29T16:00:00
S010177,T0102,M0155,4,2025-06-24T22:00:00
S010178,T0102,M0497,4,2025-06-27T22:00:00
S010179,T0102,M0236,5,2025-06-24T16:00:00
S010180,T0102,M0329,3,2025-06-20T16:00:00
S010181,T0102,M0298,5,2025-06-26T13:00:00
S010182,T0102,M0224,5,2025-06-20T10:00:00
S010183,T0102,M0167,5,2025-06-28T19:00:00
S010184,T0102,M0267,5,2025-06-29T10:00:00
S010185,T0102,M0015,2,2025-06-27T19:00:00
S010186,T0102,M0385,3,2025-06-29T16:00:00
S010187,T0102,M0172,4,2025-06-25T10:00:00
S010188,T0102,M0377,4,2025-06-26T10:00:00
S010189,T0102,M0276,3,2025-06-27T13:00:00
S010190,T0102,M0418,4,2025-06-30T10:00:00
S010191,T0102,M0295,1,2025-06-27T13:00:00
S010192,T0102,M0443,5,2025-06-28T19:00:00
S010193,T0102,M0054,3,2025-06-22T13:00:00
S010194,T0102,M0320,5,2025-06-21T10:00:00
S010195,T0102,M0470,4,2025-06-22T19:00:00
S010196,T0102,M0142,4,2025-06-30T13:00:00
S010197,T0102,M0218,1,2025-06-26T16:00:00
S010198,T0102,M0182,1,2025-06-23T10:00:00
S010199,T0102,M0266,4,2025-06-22T10:00:00
S010200,T0102,M0033,3,2025-06-23T16:00:00
S010201,T0103,M0475,3,2025-06-29T22:00:00
S010202,T0103,M0371,2,2025-06-23T10:00:00
S010203,T0103,M0427,3,2025-06-23T10:00:00
S010204,T0103,M0093,4,2025-06-24T13:00:00
S010205,T0103,M0087,3,2025-06-22T10:00:00
S010206,T0103,M0025,5,2025-06-29T22:00:00
S010207,T0103,M0015,4,2025-06-27T22:00:00
S010208,T0103,M0113,2,2025-06-22T10:00:00
S010209,T0103,M0314,2,2025-06-20T13:00:00
S010210,T0103,M0430,4,2025-06-29T16:00:00
S010211,T0103,M0436,2,2025-06-21T10:00:00
S010212,T0103,M0499,4,2025-06-30T19:00:00
S010213,T0103,M0135,1,2025-06-24T19:00:00
S010214,T0103,M0271,5,2025-06-24T22:00:00
S010215,T0103,M0352,2,2025-06-20T10:00:00
S010216,T0103,M0098,5,2025-06-29T13:00:00
S010217,T0103,M0462,3,2025-06-30T13:00:00
S010218,T0103,M0075,2,2025-06-23T13:00:00
S010219,T0103,M0382,4,2025-06-25T16:00:00
S010220,T0103,M0162,3,2025-06-23T10:00:00
S010221,T0103,M0468,5,2025-06-30T13:00:00
S010222,T0103,M0299,1,2025-06-29T19:00:00
S010223,T0103,M0310,1,2025-06-23T10:00:00
S010224,T0103,M0252,3,2025-06-24T13:00:00
S010225,T0103,M0077,2,2025-06-23T16:00:00
S010226,T0103,M0191,3,2025-06-25T10:00:00
S010227,T0103,M0072,4,2025-06-26T22:00:00
S010228,T0103,M0076,3,2025-06-21T19:00:00
S010229,T0103,M0117,1,2025-06-23T13:00:00
S010230,T0103,M0132,2,2025-06-30T19:00:00
S010231,T0103,M0334,2,2025-06-29T13:00:00
S010232,T0103,M0322,2,2025-06-21T16:00:00
S010233,T0103,M0132,2,2025-06-20T22:00:00
S010234,T0103,M0308,1,2025-06-22T16:00:00
S010235,T0103,M0027,1,2025-06-20T13:00:00
S010236,T0103,M0072,4,2025-06-30T22:00:00
S010237,T0103,M0001,3,2025-06-30T13:00:00
S010238,T0103,M0076,5,2025-06-22T19:00:00
S010239,T0103,M0257,3,2025-06-29T10:00:00
S010240,T0103,M0344,5,2025-06-26T16:00:00
S010241,T0103,M0005,5,2025-06-21T16:00:00
S010242,T0103,M0125,5,2025-06-20T16:00:00
S010243,T0103,M0206,4,2025-06-30T16:00:00
S010244,T0103,M0109,1,2025-06-30T16:00:00
S010245,T0103,M0384,4,2025-06-24T22:00:00
S010246,T0103,M0150,2,2025-06-22T10:00:00
S010247,T0103,M0193,4,2025-06-21T22:00:00
S010248,T0103,M0010,2,2025-06-30T16:00:00
S010249,T0103,M0250,5,2025-06-25T13:00:00
S010250,T0103,M0185,3,2025-06-30T13:00:00
S010251,T0103,M0134,3,2025-06-29T19:00:00
S010252,T0103,M0372,2,2025-06-24T16:00:00
S010253,T0103,M0468,1,2025-06-23T13:00:00
S010254,T0103,M0028,3,2025-06-20T22:00:00
S010255,T0103,M0500,4,2025-06-30T22:00:00
S010256,T0103,M0290,4,2025-06-30T16:00:00
S010257,T0103,M0082,2,2025-06-28T22:00:00
S010258,T0103,M0210,1,2025-06-20T16:00:00
S010259,T0103,M0006,1,2025-06-30T16:00:00
S010260,T0103,M0419,4,2025-06-22T10:00:00
S010261,T0103,M0128,4,2025-06-21T10:00:00
S010262,T0103,M0464,5,2025-06-23T16:00:00
S010263,T0103,M0316,3,2025-06-24T19:00:00
S010264,T0103,M0034,4,2025-06-24T16:00:00
S010265,T0103,M0199,4,2025-06-20T19:00:00
S010266,T0103,M0186,4,2025-06-22T16:00:00
S010267,T0103,M0426,1,2025-06-24T19:00:00
S010268,T0103,M0042,2,2025-06-23T10:00:00
S010269,T0103,M0346,3,2025-06-22T19:00:00
S010270,T0103,M0143,5,2025-06-20T13:00:00
S010271,T0103,M0010,5,2025-06-22T19:00:00
S010272,T0103,M0157,4,2025-06-23T13:00:00
S010273,T0103,M0073,1,2025-06-21T19:00:00
S010274,T0103,M0185,4,2025-06-26T22:00:00
S010275,T0103,M0330,2,2025-06-26T22:00:00
S010276,T0103,M0129,3,2025-06-21T13:00:00
S010277,T0103,M0309,4,2025-06-23T10:00:00
S010278,T0103,M0455,2,2025-06-21T16:00:00
S010279,T0103,M0153,3,2025-06-20T19:00:00
S010280,T0103,M0232,4,2025-06-25T10:00:00
S010281,T0103,M0423,3,2025-06-23T22:00:00
S010282,T0103,M0005,2,2025-06-25T19:00:00
S010283,T0103,M0297,4,2025-06-27T13:00:00
S010284,T0103,M0123,5,2025-06-30T19:00:00
S010285,T0103,M0337,1,2025-06-27T16:00:00
S010286,T0103,M0161,5,2025-06-28T22:00:00
S010287,T0103,M0225,2,2025-06-25T16:00:00
S010288,T0103,M0416,3,2025-06-23T10:00:00
S010289,T0103,M0409,1,2025-06-26T10:00:00
S010290,T0103,M0028,1,2025-06-27T16:00:00
S010291,T0103,M0185,2,2025-06-20T10:00:00
S010292,T0103,M0057,5,2025-06-23T19:00:00
S010293,T0103,M0233,4,2025-06-28T22:00:00
S010294,T0103,M0108,5,2025-06-23T16:00:00
S010295,T0103,M0486,5,2025-06-25T13:00:00
S010296,T0103,M0462,1,2025-06-22T16:00:00
S010297,T0103,M0039,4,2025-06-21T19:00:00
S010298,T0103,M0394,4,2025-06-28T10:00:00
S010299,T0103,M0106,5,2025-06-29T13:00:00
S010300,T0103,M0214,1,2025-06-20T10:00:00
S010301,T0104,M0431,3,2025-06-22T10:00:00
S010302,T0104,M0122,2,2025-06-25T13:00:00
S010303,T0104,M0488,1,2025-06-24T22:00:00
S010304,T0104,M0423,2,2025-06-20T22:00:00
S010305,T0104,M0411,5,2025-06-21T22:00:00
S010306,T0104,M0184,1,2025-06-22T10:00:00
S010307,T0104,M0345,4,2025-06-21T10:00:00
S010308,T0104,M0076,5,2025-06-27T22:00:00
S010309,T0104,M0336,4,2025-06-20T19:00:00
S010310,T0104,M0414,1,2025-06-22T13:00:00
S010311,T0104,M0370,3,2025-06-25T10:00:00
S010312,T0104,M0109,3,2025-06-24T13:00:00
S010313,T0104,M0364,2,2025-06-26T10:00:00
S010314,T0104,M0143,1,2025-06-26T13:00:00
S010315,T0104,M0253,4,2025-06-23T10:00:00
S010316,T0104,M0182,2,2025-06-27T13:00:00
S010317,T0104,M0145,4,2025-06-21T19:00:00
S010318,T0104,M0041,2,2025-06-25T19:00:00
S010319,T0104,M0238,3,2025-06-23T10:00:00
S010320,T0104,M0182,1,2025-06-25T13:00:00
S010321,T0104,M0057,5,2025-06-24T16:00:00
S010322,T0104,M0306,1,2025-06-27T16:00:00
S010323,T0104,M0299,4,2025-06-26T16:00:00
